"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions"
"7","/10","Big Budget B-Movie","https://www.imdb.com/review/rw9710104/?ref_=tt_urv","lenikut","https://www.imdb.com/user/ur142885902/?ref_=tt_urv","30 March 2024","When me and my friends went to see the movie, i really enjoyed it but friends went over the moon for it. They gave it a solid 10/10, so for the audience that doesn't want anything serious - this is hella perfect.The story wasn't anything new that we haven't seen before but it serves the movie good. My biggest problem with it, was the human characters. Just like ""Godzilla vs Kong"", the characters are flat and i would rather watch monsters fight than them.The direction by Adam Wingard is pretty good. The action in particulat is really well done and you can really see what's going on.The actors were OK for the most part but for the script they are given, they are fine.Giant praise to the VFX. Everything looked amazaing and you can see that the money went in the place, not like ""Captain Marvel 2"" for example, which had a 300 million dollar budget and for the money, it looked awful.The music is good too. I wouldn't buy a soundtrack but it served the story.Overall if you just want to have fun for 2 hours, this movie is perfect.","70 out of 114 found this helpful."
"7","/10","Who won? Legendary studios, & far from a minus one.","https://www.imdb.com/review/rw9703768/?ref_=tt_urv","hotrobinproductions","https://www.imdb.com/user/ur46169466/?ref_=tt_urv","27 March 2024","@somegeekguy-Wow, I'm just as surprised as you are reading this right now, believe me. My expectations were kind of meh, me personally, Godzilla Vs Kong (GVK) was OKAY, nothing special, maybe about a 6/10So who won this time in Godzilla X Kong & what is this New Empire?... well legendary studios of course!After a victorious achievement for Toho... we all know what we've come for here at legendary studios, & the results are definitely not a minus one...because this time we up the ante, and the people have spoken, we want this, legendary in this film is simply unlocking the massive cheese vault oozing into my optic stems, Godzilla X Kong: The New Empire is a hyper adrenaline rush energizer, it felt like my brain waves digested a high voltage energy drink kicking every inch of my brain cells.Dan Stevens is a solid comic relief along with Brian Tyree Henry. The jokes land a bit better this time around. The aura & creative decisions in this film have almost an 80's vintage vibrant feel, the music & color palette compliment each other perfectly along with cinematography.My issues? Well... why does the movie have Monarch being okay with bringing anybody down to hollow earth? Reliance on slight jumpy exposition, small things that could have been explored a little more to leave more an impact. It's not perfect for those, however I will argue this film was a lot closer to striking close to being perfect than you would think a film of this caliber could do.This is what happens when Cinematography, awareness, consistency & finding the footing on following Kaijus, gets the best of a cinematic experience, it's just as much a kaiju story as it is a human story & It's a Love Letter to the showa era & fans should be proud.I've never been more invested in the actual story of the kaijus until this movie, expositions & humans don't ruin it either this time. It's not anything special, but what is special are what we are here for, & that's the Kaijus.New Empire, by far, has the longest showtime for Kaiju action that I've ever seen in a monster flick. Beautifully shot cinematic camera scenes, there is one specific upside down shot unfolding to the right side up, just amazing cameraworkThe gradual building blocks embedded in the story left exciting awe in entertainment & care of handling Kaiju moments. The humans are just enhancers for the monsters. Compared to GVK, they have a better direction here without getting lost.It's a ride, took the issues of GVK & corrected it more, there's plenty of action if not more than you'd think... there's plenty of surprises, emotional character moments with humans/monsters, & although a not so perfect expositions still a solid fun plot/story following the elements at play... Godzilla X Kong was a lot better than I thought it was going to be & that's worth something.7.5 / 10.","117 out of 204 found this helpful."
"7","/10","Pepto Bismal X Primal Thanos VS. Donkey Kong with a chain X Sub-Zero","https://www.imdb.com/review/rw9703677/?ref_=tt_urv","Gabe-JB","https://www.imdb.com/user/ur127953769/?ref_=tt_urv","27 March 2024","Wow, just wow. Now the thing is, the reason I am saying wow, is for a few big reasons that can probably relate to a lot of regular humans like me because I am most definitely human and not Godzilla trying to promote his own film. The reasons being; CGI, Big monster go rahh, and epic battle scenes. Anything else is boring and I frankly could care less about in this film because it affects nothing and all I care about are the things that THE FILM IS ACTUALLY ABOUT (humans).First, I wanna start off by saying that comparing this film's CGI to Godzilla Minus One (greatest Godzilla film that actually made me care about humans), budget wise, is like an insult. GMO had a budget near abouuuut 20 million or so, while GXK had 10x the budget. GMO managed to achieve winning an Oscar with 100x less visual art employees and having the best and probably the most realistic large scale CGI I've seen ever. BUT, the CGI even with such a smaller film beating it, is still excellent as always and doesn't look like some PS5 game that was reprogrammed to run on a Nintendo Switch, unlike other films. It has definitely been one of the consecutive aspects of the MonsterVerse.Monsters; I'm a sucker for Godzilla, not so much Kong, but this version of him definitely catches my eye. Godzilla and Shimo were what really brought this film together, and the funny thing is, before I saw Godzilla with pink atomic breath, it was my most disliked color, but on him, it's my preferred look for him. I also already loved cold related things so a big beast like Shimo definitely made me see this film.Battle Scenes. Now I know, I know, not all Godzilla films can entirely be epic fight scenes, I'M JUST SAYING, I wish they were longer. They are definitely what everyone, including me, came to see, and I am beyond glad with the outcome of the film, that I totally didn't see coming (that's sarcasm), and I actually would love to see more of the franchise, whatever it may be. Also to anyone who disliked the movement speed of Godzilla, watch literally any dated Godzilla film.In summary, I love Godzilla, Dune Part Two and GMO still beat it by an inconceivable number, but if you like big monsters or just Godzilla in General, watch this, maybe watch it again, or just watch the fight scene clips.","95 out of 176 found this helpful."
"6","/10","Fun and trash","https://www.imdb.com/review/rw9789264/?ref_=tt_urv","davidwalker-94471","https://www.imdb.com/user/ur157558180/?ref_=tt_urv","14 May 2024","Look, nobody is watching these movies because they want water tight plots and engaging human stories. We're here because we want to see giant things smashing stuff up.Movies like this are like a Big Mac. It's not real food but it has its place.It is a whole load of silly, loud, goofy fun.The opening of this movie sees Kong luring a pack of giant hollow earth hyena things into a complex mechanical trap. He then takes a shower after covering himself in the blood of one of those giant hyena things having torn it in half whilst letting out a trademark intimidating roar.The first human moment sees Jia (the small girl from versus) having some psychic visions.It is that ridiculous.There was a ""surprise"" death that was possibly the most telegraphed in history and a scene where a monarch monitoring station, in hollow earth, has been destroyed. (Remember that hollow earth is huge, mostly uncharted and full of giant monsters) and the question is asked ""What could have done this?""
Giant mechanical arm ex machina. Loads of explanation for stuff we didn't ought to have figured out. Magic mind control. Magic gravity control.There's a kind of anti gravity fight which is pretty decent and scenes of our favourite titans on Rio beach, Giza and even having a nap in Rome's Colloseum.Honestly it's ridiculous. Ridiculous and very enjoyable.","12 out of 18 found this helpful."
"4","/10","A Hollow Earth For A Hollow Film","https://www.imdb.com/review/rw9715913/?ref_=tt_urv","imaxxing","https://www.imdb.com/user/ur49380102/?ref_=tt_urv","2 April 2024","Godzilla x Kong is undeniably vacuous and as hollow as the imaginary world it portrays. It's essentially a very forgettable monster mashup that aims for the heights of the epic and terrifying; but instead serves an OTT nonstop chest-beating slugfest, smothered in tawdry CGI. It's overpowered monster WWE seemingly presented as something the filmmakers *believe* or estimate an audience will like; as if it were the product of a soulless spreadsheet.These tired titans of bygone cinema have been pulled back into the limelight as the viewer suffers a nowhere-plot aimed at the lowest common denominator. The Kaiju terror is here, but in a very watered-down state.No dialogue because it's just senseless roaring beasts? Don't need to pay anyone to write a good script. Excessive closeups of the beasts all the time? Well that handily means they didn't need to animate higher-budget complex scenes from a more interesting POV. Sensory overload to distract the viewer from the complete lack of actual substance? Check. The corner-cutting is so apparent the more you look; the buck is passed onto the consumers who continue to accept this poor standard of filmmaking time and time again.4/10.","94 out of 118 found this helpful."
"8","/10","A worthy entry in the MonsterVerse","https://www.imdb.com/review/rw9707621/?ref_=tt_urv","GregTheStopSign95","https://www.imdb.com/user/ur2794038/?ref_=tt_urv","29 March 2024","I don't know what I expected going in to see this at the cinema, but it wasn't this. I guess I expected more focus on the humans (again) and less on the Titans (again)...but this? This was not that. Yeah they had humans, but they were mostly more of a footnote in the story, which could have been almost completely told without the humans, but they did add a little flavour to the mix. Especially Dan Stevens. But then I AM kinda biased towards him as I've loved his work in everything I've seen him in so far.All that aside, Kong was great - and MASSIVE - and Godzilla was pretty damn impressive, too - and just as massive as Kong - but more than that, we got a look at a few other Titans as well, and they were ALL pretty impressively brought to life here. My ONLY gripe about Kong himself is that, in the early going the filmmakers tried to humanise him just that little but too much, and it kinda fell flat to me. Once things actually got moving and shaking, though, it all got a lot better.","72 out of 134 found this helpful."
"3","/10","The plot stinks worse than Kong poo.","https://www.imdb.com/review/rw9709645/?ref_=tt_urv","BA_Harrison","https://www.imdb.com/user/ur0945066/?ref_=tt_urv","30 March 2024","When asked what his plan is, a character in Godzilla x Kong: The New Empire says 'throw everything at the wall and see what sticks'. Director Adam Wingard has adopted this approach when making this film, but on this occasion very little that is being randomly tossed about actually sticks. The smackdowns between the film's creatures are loud, frantic and reasonably fun, but the plot is a sloppy turd of Titan proportions -- a stinky, contrived, overblown mess brought to life in a maelstrom of not very convincing CGI.The script is absolutely terrible, and the majority of the film had me either scratching my head in confusion or laughing at its preposterousness. Kong being equipped with a metal fist is an undeniably cool idea, but the fact that the protagonists just happen to have such a device on hand in Hollow Earth is just crazy (especially one with built in anti-frostbite serum!). A vet who knows how to extract a Kong tooth also knows how to fly a Hollow Earth hover ship -- clearly a man of many talents. God only knows what the Iwi tribe were up to with their glowing pyramids. What was the deal with that glowing spike that nasty ape used to control the ice lizard? And why did everyone suddenly start floating around in Hollow Earth? (there might have been explanations for some of these points, but they became lost in all of the chaos).After Godzilla Minus One, I suggest leaving all future films featuring the big lizard to the Japanese.3.5/10, rounded down to 3 for Kaylee Hottle's perpetually anxious look -- doesn't the girl have any other expressions?","194 out of 280 found this helpful."
"8","/10","What a ride Strongest part in Monsterverse!","https://www.imdb.com/review/rw9704106/?ref_=tt_urv","sasarepac","https://www.imdb.com/user/ur179352248/?ref_=tt_urv","27 March 2024","I would not talk about this part of the Monsterverse, except that I remained fascinated by this sequel and the origin of the Hollow Earth. Kong is the character in this part exactly as he should be, a true leader who is ready to go to the end to save everyone he cares about. Is stopped, in the course of the film an inexplicable connection with Godzilla as well as with Mothra is born, which connects these two Alpha Titans in a unique way.Scar King is one of the strongest antagonists out of all the parts. Although the movie comes together, you haven't seen half of it, a merciless and terrible tyrant who stops at nothing for his throne! I won't say anything about Shimuo, one of the greatest A titans! This movie deserves everything recommendations and hopefully more parts in the future!","67 out of 124 found this helpful."
"5","/10","What is happening","https://www.imdb.com/review/rw9724473/?ref_=tt_urv","moleman6059","https://www.imdb.com/user/ur49176380/?ref_=tt_urv","7 April 2024","Huuuge Godzilla fan since early 80s...my 15 year old also loves these movies ...this looks like the budget version of the last one ...like it's so bad we were laughing out loud in theater ...like it's bad ...real bad compared to any of the other monster verse movies ...but it's ....entertaining with some cool stuff It....they could of left out all human dialogue and it would of been at least a star better ...they both expect you so have watched and memorized all the other movies and somehow at the same time act like they other movies almost didn't exist ...i have a feeling this might be the end of the monster verse and maybe they have something else in mind ..because this was not cooked all the way.....on any level.","64 out of 89 found this helpful."
"6","/10","Worst casting ever","https://www.imdb.com/review/rw9798872/?ref_=tt_urv","sarathprathap-60613","https://www.imdb.com/user/ur126877741/?ref_=tt_urv","20 May 2024","A filmmaker could have demonstrated better judgment in selecting the cast. The CGI is top notch. Still it remains perplexing who authorized the casting decisions, particularly the expressionless demeanor of the team, including the child artist whose acting falls short. However, a positive aspect is that her performance may inspire confidence in aspiring actors , if she can make it to hollywood then believe me anyone can. The screen time allotted to the actors was limited, leaving room for improvement. A more adept short film crew could have potentially achieved better results.Kudos to the CGI team; every moment is enjoyable except for the live-action performances.Note : 6 star just for the CGI.","2 out of 2 found this helpful."
"6","/10","Truly mind damaging experience","https://www.imdb.com/review/rw9796765/?ref_=tt_urv","shibolleth","https://www.imdb.com/user/ur24005641/?ref_=tt_urv","19 May 2024","Something is very wrong with American film making for some time. Nothing makes sense here, intelligence of people is sharply underestimated (on the level of insult) and nothing really works with story. This last film about monsters shows that while it is trying to draw some long forgotten mythology that works worse than in most cartoons for children under 12. Human characters exist only to remind us of long forgotten cliches and definitely not of characters. Destroying the cultural and historical heritage of mankind is order of a day. And in all that there's nowhere in the site possibility of simple 'just sit back and enjoy the rid'. What an insulting mess of corporate idiocy... That beautiful queen under the surface and some fights do save this experience, but the whole thing is not worth the effort at all...","3 out of 4 found this helpful."
"5","/10","I had low expectations and was disappointed","https://www.imdb.com/review/rw9712770/?ref_=tt_urv","kenkoopa","https://www.imdb.com/user/ur123777590/?ref_=tt_urv","1 April 2024","I think I've been spoiled by the masterpiece that was Godzilla minus one. Going back to this ultra generic brainless 0 story nonsense is just disappointing. I don't expect a great story but the dialogue was so bad and the story so pointless I almost wanted the humans dead so I didn't have to listen to them. Several Uber generic rehashed MCU jokes that weren't even funny. I love Godzilla and the monster verse started off great with Brian Cranston and that first Godzilla film but since then it's just slowly gotten worse imo. Like I said, I knew this would be dumb and I went in with low expectations but left feeling almost insulted at how ridiculous and stupid it was. I hate to say it because I love the idea of Godzilla movies.","76 out of 109 found this helpful."
"9","/10","Monsters can tell a story w/o human dialogue","https://www.imdb.com/review/rw9709047/?ref_=tt_urv","aleman-23298","https://www.imdb.com/user/ur162861034/?ref_=tt_urv","30 March 2024","Godzilla and Kong: A New Empire is exactly what you are going to get. A movie about Kaiju finding their way in the world with the established notion of coexisting with humans on this planet! Here, hollow earth is vastly explored with great visuals and Kong delivers an exceptional performance! The fight sequences are to the point and give great depth to the brutality of the situation on earth. As a kaiju fan I could not ask for anything more than to see monsters go at it and save the planet. Such as any other monster movie people go see. Godzilla is true to form and is his usual reign of terror to other kaiju. The human provide the skeleton of the story but the monsters carry it! I had so much fun with this movie! No need to go with the expectation of cinematic dialogue and epic depth.Just sit back, relax and watch monsters do their thing!","62 out of 114 found this helpful."
"6","/10","Skar Tissue","https://www.imdb.com/review/rw9720001/?ref_=tt_urv","southdavid","https://www.imdb.com/user/ur0715971/?ref_=tt_urv","5 April 2024","I was surprised about how uninteresting I found a large parts of what should be a big, dumb, fun Kaiju movie and certainly that wasn't what I felt about ""Godzilla vs. Kong"". In fairness it picked up towards the end though.A signal coming from somewhere within the Hollow Earth causes Godzilla to begin to strengthen himself for an upcoming battle. Within Hollow Earth, Kong unwitting reveals a deeper level, that was previously sealed off and within that level are other giant apes, ruled over by a tyrannical king Skar. Kong challenges Skar but is wounded in a losing effort. Desperate he heads to the surface to convince Godzilla to join him in the battle.That all sounds pretty exciting I know, but its all belaboured by a relatively boring middle section, that we spend with the human characters, exploring the Hollow Earth. The humans themselves are actually pretty good. Dan Stevens is great in everything and he's having a lot of fun here. He has good chemistry with lifelong friend Rebecca Hall and with Bryan Tyree Henry, both of whom are reprising their roles from ""Godzilla vs. Kong"". Still though their voyage through Hollow Earth is lacking in peril, or excitement. (Whilst we're here, the ""Monarch"" TV series established that time moves much slower in Hollow Earth than it does on the outside world - a fact that this film ignores entirely.)It does, as you might imagine, pick up for a zero gravity multi-Titan battle that takes place leading into the films climax. From that moment on I was engaged with the film and enjoyed it through to the ending.I don't know how helpful it is to compare this with ""Godzilla Minus One"" as despite sharing the same character, they have very different objectives in the stories they tell. But I did feel this was inferior to the last Monsterverse film and I'm not sure where I'd take the series from here.","6 out of 11 found this helpful."
"1","/10","Stay home and save your money","https://www.imdb.com/review/rw9713104/?ref_=tt_urv","sarkara","https://www.imdb.com/user/ur23450714/?ref_=tt_urv","1 April 2024","The plot to Godzilla x Kong: New Empire is that below the Earth are face painted tribal people who use crystals to control gravity, and who are a looking for a psychic deaf girl because they need her to awaken a mother moth that shoots magical spider webs, in order to unite old man King Kong, his mini-me, and nuclear Godzilla, to stop a big red monkey with a bone bullwhip and an ice breathing lizard dog.It would have been better if this plot had been all monster and no humans, but like the rest of this universe its mostly humans who are dumb and unlikeable and stupid and in this one the humans are the most dumb and unlikeable and stupid than any of the previous films.All four prior films had some charm this one lacks. It's super dumb and not worth seeing in theaters. Just stay home and don't watch.","74 out of 109 found this helpful."
"8","/10","It's an epic showdown, packed with great entertainment","https://www.imdb.com/review/rw9704572/?ref_=tt_urv","OaterALMIGHTY","https://www.imdb.com/user/ur19292488/?ref_=tt_urv","27 March 2024","""Godzilla x Kong: The New Empire""It's a smashing good time, offering solid entertainment that meets the standards of what a monster flick should be. There's nothing particularly fresh or new here, just the familiar sights we've seen before. The plot and characters are cookie-cutter, but there's a decent amount of fun mixed in. The film tries to wreak havoc on multiple countries, reminiscent of Michael Bay's style, turning it into a global crisis scenario, but it doesn't quite hit those heights. Still, it's not as bad as feared, and ultimately, it's just plain fun to watch.It's a good movie for family time!","58 out of 106 found this helpful."
"7","/10","Felt like a Guardians movie....","https://www.imdb.com/review/rw9710662/?ref_=tt_urv","valenzuelamichael","https://www.imdb.com/user/ur61565870/?ref_=tt_urv","31 March 2024","This is not your typical Monsterverse movie. My wife and I both agreed it was like watching a Guardians of the Galaxy movie. It was entertaining and the soundtrack will be pretty good. Anytime you put KISS into a soundtrack it will be good. I thought the monsters looked pretty good. The steroid Kong was pretty funny with his Thanos gauntlet. Kind of excited to see baby Kong going forward. Plus Godzilla's bed looks like my cat's bed. Funny to see him sleep where he does twice. Hopefully they can go back to a more Godzilla minus one type movie. If I had any advise to future viewers, see it during matinee times. Definitely not worth the full price.","17 out of 41 found this helpful."
