"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions"
"5","/10","Another example of a blockbuster trailer of an otherwise average movie","https://www.imdb.com/review/rw9756249/?ref_=tt_urv","masrur","https://www.imdb.com/user/ur3240983/?ref_=tt_urv","26 April 2024","Sorry, couldn't agree with the critics giving glaring reviews. I am not sure what they found in the sloppy script and even sloppier direction.I am giving it 5/10 only for the occasional comedies that made me laugh and the beautiful locations in Sydney. Some of the stunts were truly impressive, but I guess that was a core requirement for a movie about a stuntman.The chemistry between Gosling and Blunt was lifeless. There was no spark even in the most romantic scenes. Emily Blunt is one of the overrated actors getting a lot of attention in Hollywood nowadays, in my opinion.The pace was rather uneven, and it did not feel like it was planned - but rather lack of. At times, it felt such a drag that I could not connect to what these characters were doing on the screen.Not worth spending your hard earned money at the theatres.","129 out of 198 found this helpful."
"","","Awful, No Story Line, Emily you are alot better than this.","https://www.imdb.com/review/rw9789184/?ref_=tt_urv","stevewaggawilliams","https://www.imdb.com/user/ur60833516/?ref_=tt_urv","14 May 2024","This film is absolutely awful.The worst film I have watched for a few years. The plot is awful, cheesy acting and guessed the bad guy/gal in the first few minutes.Emily Is alot better than this. Why on earth she signed up to this drivel is beyond me.I could have walked out after 30 mins. I hoped it got better. But it didn't!The trailer made it looked bad. But this film was worse than all expectations.I am not an amateur when it comes to movies. I do not leave too many reviews. However, this movie is so bad it needed one.If you are needing a movie to show your acting class how not to act or how bad a film can be. Than being my guest. Otherwise, please stay away.","57 out of 100 found this helpful."
"6","/10","Oh, so dumb.... but quite good.","https://www.imdb.com/review/rw9826478/?ref_=tt_urv","mortoopz","https://www.imdb.com/user/ur179898965/?ref_=tt_urv","4 June 2024","If you're capable of shutting your brain off (or drunk) this is actually fairly fun (I was drunk).Its not a work of art, packed with all sorts of stupid, but its fun.And now, a bunch of words just to fill the moronic typing requirement on this garbage site.The lighting was fine.Effects, kinda good.The audio also was... mostly fine.The acting.... Not a single person stood out as being bad.The soundtrack did have a little of the ""music too loud, can't hear the speech""... but far less than almost any other movie in the last decade.... and I think thats my hearing, I doubt most people would notice.Am I done yet?.... Shesh.Also, I'm an engineer.... don't get me started.","4 out of 5 found this helpful."
"6","/10","All over the place and misses the mark","https://www.imdb.com/review/rw9809126/?ref_=tt_urv","Kingslaay","https://www.imdb.com/user/ur51094543/?ref_=tt_urv","26 May 2024","I had some hopes for The Fall Guy but it felt like they decided on one storyline and changed their mind partway through and pursued another plot. This film is hugely disjointed and weakly put together to the point that it became almost a chore to finish it. While I do enjoy going to the movies, I also hope for some sort of plot and direction to string this together. The Fall Guy had none of this. Emily Blunt is under utlised in this film and her character is quite weak. Meanwhile Ryan Gosling also looks like he's trying to figure out what this film is about. I liked the tribute to Lee Majors and the original TV series. This could have been a decent film and there was potential here but it was poorly executed. A weak 6 out of 10.","10 out of 17 found this helpful."
"7","/10","Gosling Elevates 'The Fall Guy' (2024) Amidst Plot Weaknesses","https://www.imdb.com/review/rw9777543/?ref_=tt_urv","barvo_k","https://www.imdb.com/user/ur164430909/?ref_=tt_urv","7 May 2024","""The Fall Guy (2024) is a film that owes much of its watchability to the presence of Ryan Gosling, whose performance elevates an otherwise weak storyline. While Gosling's portrayal adds depth and charisma, the movie suffers from a disjointed plot that leaves viewers with unanswered questions and moments that feel unnecessary.One of the film's shortcomings lies in its lack of clarity and connection to the central plot, leading to confusing scenes that detract from the overall narrative coherence. Emily Blunt, despite her talent, is constrained by underdeveloped scripting for her character, Jody, resulting in a relationship dynamic with Gosling's character, Colt, that lacks believability and depth. The imbalance in character development creates a sense of manipulation and blame within their relationship, which undermines the emotional connection the film tries to establish.Nevertheless, The Fall Guy does have its bright spots, with humorous scenes, witty lines, and commendable performances from supporting actors Aaron Tyler-Johnson as Tom and Hannah Waddingham as Gail, who bring life to their villainous roles.Ultimately, while Ryan Gosling's performance shines, The Fall Guy struggles to fully engage me as an audience due to its weak storyline and character dynamics.","22 out of 44 found this helpful."
"8","/10","The movie cinemaphiles needed and stuntmen deserve","https://www.imdb.com/review/rw9774613/?ref_=tt_urv","Geekofriendly","https://www.imdb.com/user/ur17828736/?ref_=tt_urv","5 May 2024","Like with ""Top Gun: Maverick"", some witchcraftery was undoubtedly used to shift a thin, generic story into considerably more poignant, refreshing, even warranted territory.I loved ""The Fall Guy"" for what it is! A fun, feel-good blockbuster that knows exactly what it wants to accomplish...and does so in tremendous style that feels as peak Hollywood as a movie can get.Also, it's a much-needed and endearing homage to stunt performers and the tremendous(ly overlooked) value they bring.The movie doesn't miss a beat, it looks gorgeous (the production value is top notch), Gosling's as charming as ever, and the ending felt so deserved and satisfactory that it brought a big grin on my face.What more could I possibly want 😁","110 out of 163 found this helpful."
"7","/10","A good movie to turn off your brain and have a good time","https://www.imdb.com/review/rw9786059/?ref_=tt_urv","leonardooliva-16135","https://www.imdb.com/user/ur177954632/?ref_=tt_urv","12 May 2024","A movie as we would say around here ""pochoclera"", action comedy (with a lot of action) and that at times is a romantic comedy.It has many points in its favor, Ryan Gosling is in a state of grace lately although I keep thinking that what we see today is an evolution of the movie ""Nice Guys"" with Russell Crowe. I think in any case that today Ryan has been typecast in these roles, as happens in Barbie and that although he is useful today, perhaps in the future not so much.Emily Blunt in a totally secondary role and with a romance with Gosling's character that borders on the cloying and not very credible at times.The point is that this movie is an action nonsense that lasts more than 2 hours and that is appreciated as long as we close our minds to any other analysis.The action scenes and how it is filmed are the best of this film, at times it rivals the best of John Wick in that sense.The humor works no matter how crude and physical comedy it is.It's basically an action movie from the 90's, it reminds us a lot of Arnold's ""Last Action Hero"" and that's appreciated.In short, a good movie for a Saturday afternoon, it is not strictly necessary to go to the cinema to see it but it is very entertaining.","23 out of 47 found this helpful."
"8","/10","Everything you needed and more!","https://www.imdb.com/review/rw9674778/?ref_=tt_urv","nina-matzat","https://www.imdb.com/user/ur32539381/?ref_=tt_urv","13 March 2024","Just got out of the Austin premier at SXSW and the whole theatre went nuts for the movie! Emily and Ryan have crazy chemistry and obviously a freaking amazing time shooting this. What a ton of fun!! Its packed with incredible stunts - none of them CGI, its funny and charming and exciting in every second. The camera work is flawless, the cinematography beautiful, the casting perfect, the costumes cool af, they have a DOG!! As a fan of the original series, I loved the movie for its celebration of stund craft and its people. Its a beautiful reminiscence to the original. Defo watching it again when it officially launches. God, I love Ryan and Emily. And thank you so much, David Leitch for making this happen. Seriously. Whatever you touch is incredibly fun to watch. Cant wait for the next one!!!!","170 out of 266 found this helpful."
"6","/10","The Fall Guy","https://www.imdb.com/review/rw9801453/?ref_=tt_urv","Prismark10","https://www.imdb.com/user/ur4569900/?ref_=tt_urv","21 May 2024","The Fall Guy was a fun cheesy 1980s television show starring Lee Majors. A stuntman making ends meet as a bounty hunter.So the trailers made no link to the television show at all. Ryan Gosling was expecting another gigantic hit after the success of Barbie. It soon became clear why this movie failed to set the box office alight. A weak screenplay.Colt Seavers (Ryan Gosling) is the stuntman who got badly injured while doubling for big screen star Tom Ryder (Aaron Taylor-Johnson.) He always claims to do his own stunts.Colt got out of the movie industry. Some time later he gets a call from producer Gail (Hannah Waddingham) to go out to Australia as Ryder has gone missing.It would allow Colt to reunite with Jody (Emily Blunt), a camera operator he had the hots for. She is directing the movie in Australia and if Ryde cannot be found, the studio will pull the plug.Maybe Universal Studio should had pulled the plugged for this until they had a better story. It takes a while to get going. It is a hackneyed plot.It is left for the stunts to do the heavy lifting. They are good but not amazing. The plot is the drag.At least there is a reference to the television show at the end. Maybe this should had been about stuntman turned bounty hunter. Instead you have to take the title of the film literally.There were a few nice touches. When Colt saves a person with force, there was the Six Million Dollar Man sound effects used. During a boat chase, there is the Miami Vice theme.","13 out of 24 found this helpful."
"8","/10","Absolute pure fun, you won't be disappointed","https://www.imdb.com/review/rw9759322/?ref_=tt_urv","djbitz9","https://www.imdb.com/user/ur19030276/?ref_=tt_urv","27 April 2024","The trend of 3 hour epics, with overly serious narrative, performances, and character development that require 100% attention has dominated cinema for the last decade across every genre.The fun popcorn flick, that dominated the 80s and 90s that made you laugh, with great on screen chemistry between the leads, with a visual spectacle and banging soundtrack is a lost art.Here's a throwback to that era - Blunt and Gosling are great on screen together, simple narrative with some fun (yet predictable) twists and turns and visually great with all bells and whistles of modern filmmaking. Never taking itself seriously with a wink to the audience - grab your popcorn, and your choc top and enjoy 2hrs of fun.","149 out of 233 found this helpful."
"7","/10","Super Profesh","https://www.imdb.com/review/rw9771087/?ref_=tt_urv","tmoser1434","https://www.imdb.com/user/ur45593195/?ref_=tt_urv","4 May 2024","Pros:
Cons:","22 out of 47 found this helpful."
"6","/10","Welp...","https://www.imdb.com/review/rw9817281/?ref_=tt_urv","melissamckoy","https://www.imdb.com/user/ur60789395/?ref_=tt_urv","30 May 2024","In my opinion, the trailers were better than the movie. I didn't laugh nearly as much as thought I would. I did wince a lot, though, out of sympathy. This looked physically painful to make. Also, it is kind of bonkers that a stuntman performs all of the stunts for the actor who is playing a stuntman.Filmography was great. It was all very satisfingly colorful. Mr. Gosling made it look real. I like Mrs. Blunt in pretty much everything she does. Whoever wrote the ""jokes"" in this movie didn't appeal to my sense of humor. I spent most of the movie feeling bad for the people falling, crashing through things, getting hit by fists or cars or whatever.Surprising twist at the end. Wait until the movie is available to rent, though, unless you can get a movie ticket for $7 or less (which I did). I have no desire whatsoever to watch this film again. You fooled me again, trailers.","6 out of 9 found this helpful."
"6","/10","Average action movie, not a tribute to stuntmen","https://www.imdb.com/review/rw9799333/?ref_=tt_urv","sgasioro","https://www.imdb.com/user/ur155951736/?ref_=tt_urv","20 May 2024","Average action movie, not much funny even.As for being a tribute to stuntmen, I have no idea who was Ryan's stuntman. The stunts didn't look too impressive, mostly because lots of action looked like bad CGI.This movie doesn't know what it wants to be: a comedy, action movie, anything more serious?During last action scenes I was just waiting for it to be over. They fight and fight but who cares? We all know how it will end. And it ends exactly how you would expect. Completely predictable. Therefore: boring.Plot is as usual as you can imagine. We've seen such action too many times, it's the same stuff all and over again - fight, chase, joke, bad guys loose, good guys win. Meh.","10 out of 20 found this helpful."
"8","/10","One Of The Most Entertaining Films Of The Year","https://www.imdb.com/review/rw9766325/?ref_=tt_urv","HabibieHakim123","https://www.imdb.com/user/ur105506099/?ref_=tt_urv","1 May 2024","8.5/10
It's a funfest of a film The Fall Guy is, one whole theater just out laughing joy at the film as it is the funniest film i've seen in a long time, and i haven't open up my laughter personally for a new comedy in a long time too, Ryan Gosling has just killing it lately since Barbie, his performance in The Fall Guy was definitely the most entertaining performance of the year so far, his chemistry with Emily Blunt was enjoyable and good, David Leitch excellent direction especially the action sequences was great, the cinematography was great, the soundtrack was good, the special effects was great, the story was entertaining enough while it's not completely original but still fun, i just wish it wasn't this long of a movie, i do felt it's a bit too long, but overall i still enjoy the hell out of The Fall Guy for the most part, it's fun, and it's enjoyable, it's one of the most entertaining films of the year.","78 out of 139 found this helpful."
"7","/10","Ryan Gosling majors in Lee's role (see that?)","https://www.imdb.com/review/rw9753335/?ref_=tt_urv","HerbieStretch","https://www.imdb.com/user/ur56015209/?ref_=tt_urv","24 April 2024","Action and romance with doses of duplicity and deciet combine to make this a broadly appealing and enjoyable romcom.Film-making and the role of the stuntman are the backdrop of course.The script is tight - the nerd in me delighted in noticing good use of foreshadowing. No apparently trivial moments go to waste, some passing comments or props reveal their true purpose later as in any well-scripted play or film. I won't be offering spoilers though.The visuals are well worth it with the viewer also at times invited to figuratively sit next to the crew and catch a glimpse of how stunts are performed.Enjoyable on many levels, not least of which being the polished performances of Ryan Gosling, Emily Blunt and supporting cast.Essentially a romantic comedy but, traditional males, you won't be disappointed.","22 out of 52 found this helpful."
"10","/10","""The Fall Guy"" is insanely fun, with incredibly cool action scenes","https://www.imdb.com/review/rw9753852/?ref_=tt_urv","OaterALMIGHTY","https://www.imdb.com/user/ur19292488/?ref_=tt_urv","24 April 2024","""The Fall Guy"" is insanely fun, with incredibly cool action scenes, romantically charming elements, and a captivating world of stuntmen. It's full-on entertainment, especially for film enthusiasts, with meticulously crafted action sequences in both real and fake movies that look fantastic, grand, and impressively complete. Both Ryan Gosling and Emily Blunt have impeccable chemistry, and the portrayal of the stuntman profession is sharp. The film cleverly satirizes the Hollywood industry with excellence.Watching this movie in theaters is an absolutely delightful experience. Director David Leitch nails every aspect of the film, truly delivering on the action-packed excitement.","94 out of 190 found this helpful."
"6","/10","The Fall Guy reboot. meets What's Up Doc for for 12 year Olds?","https://www.imdb.com/review/rw9766525/?ref_=tt_urv","pappywatts","https://www.imdb.com/user/ur128083866/?ref_=tt_urv","1 May 2024","Hmmm. A mixed bag of nuts and washers that are all the wrong size,
If this truly was a tribute to Stuntmen , as the publicity launch wanted you to believe, then there would be an expose on all the kit they have to use to reduce injury or fatalities.I suppose the writer's strike gave them time enough to post process
the film, and re-edit, but it's still an unbelievable action film.Did the superstars really need the work/money to appear in this unbalanced mess.These liittle vignettes shown on the media launch on network television, and the tube trailers sucker you into thinking this may be worth viewing at a cinema franchise with all the Imax rumbly/tumbly seats and deafening sound.Not for me, watched on a streamer, with pauses
for pee breaks, and domestic stuff, and my cup of Murky Tea..
The one saving grace was Emily Blunt's kareoke of Phil Collin's classic,
but the rest was little pokes at the last decades of fast car movies, ,hollywood star addiction expose's, cliched drug mob hoods, rival studio sabotage, and as at the beginning
of this review, a mixed bag of nuts.The two starcrossed lovers, indulging in impro?"" are you.. do you, I'm sorry"" became rather tedious, somewhat over cooked and inedible.A footnote:- When watching Dune Part Two at Cineworld IMAX, we were early on a family ticket, watching the previews, this was one of three or four, last One was Furiosa coming next month end of May
The Cinema was packed, and the row behind murmured.. yeah we'll catch that one, the others ... meh...
Should have got George Miller in on the job, if you insisted on doing a Mad Max spoof movie, still I imagine the cast of extras, including the real Stuntmen were glad of the work to pay the bills.","16 out of 37 found this helpful."
